Absolute_Downloads,Change_Downloads,Change Ratio_Downloads,Absolute_Revenue,Change_Revenue,Change_Ratio_Revenue,Category,In_App_Purchases,Contains_Ads,Changed_Free_to_Paid,Free
9422337,9422337,0,0,0,0,Art & Design,FALSE,TRUE,,TRUE
9412933,2921443,0.450041978,0,0,0,Finance,FALSE,FALSE,,TRUE
9384070,9384070,0,0,0,0,Tools,FALSE,TRUE,,TRUE
9374767,2576752,0.379044765,0,0,0,Shopping,FALSE,FALSE,FALSE,TRUE
9366632,7914192,5.448894274,0,0,0,Casual,FALSE,,,TRUE
9362947,808178,0.094471049,834303.07,176569.49,0.268451384,Entertainment,FALSE,FALSE,FALSE,TRUE
9359062,3955677,0.732073876,0,0,0,Music & Audio,FALSE,TRUE,FALSE,TRUE
9348895,-758240,-0.07502027,0,0,0,Finance,FALSE,FALSE,FALSE,TRUE
9347816,5336475,1.330346884,33489.65,33489.65,0,Social,TRUE,TRUE,FALSE,TRUE
9340629,-1066600,-0.102486454,100784.46,-10041.36,-0.090604879,Sports,TRUE,TRUE,FALSE,TRUE
9339903,-7202,-0.000770506,10417.31,1657.1,0.189162132,Photo & Video,TRUE,,FALSE,TRUE
9339133,4963230,1.134218469,2881.77,2389.56,4.854757116,Personalization,TRUE,TRUE,FALSE,TRUE
9337088,8743807,14.7380533,0,0,0,Books & Reference,FALSE,TRUE,,TRUE
9327634,2062178,0.283833251,29871.43,29871.43,0,Social,FALSE,TRUE,,TRUE
9323395,4805739,1.063768246,13391.48,8229.84,1.594423478,Simulation,TRUE,TRUE,FALSE,TRUE
9320627,1636247,0.212931557,0,0,0,Tools,FALSE,FALSE,FALSE,TRUE
9312363,3931549,0.73066064,0,0,0,Photography,FALSE,FALSE,,TRUE
9300024,9300024,0,0,0,0,Action,FALSE,TRUE,,TRUE
9298331,9298331,0,3095.1,3095.1,0,Action,TRUE,FALSE,,TRUE
9296821,9296821,0,0,0,0,Casual,FALSE,TRUE,,TRUE
9292836,-7824512,-0.457110062,36357.36,15338.16,0.729721398,Arcade,TRUE,TRUE,FALSE,TRUE
9278836,-889618,-0.087488029,1596387.24,1144932.62,2.536096806,Strategy,TRUE,TRUE,FALSE,TRUE
9269188,-11414292,-0.55185549,133227.64,93756.49,2.375316909,Photography,TRUE,TRUE,FALSE,TRUE
9260374,9223475,249.9654462,112401.04,111508.8,124.9762396,Action,TRUE,TRUE,,TRUE
9256122,4343148,0.884016077,0,0,0,Action,FALSE,FALSE,,TRUE
9251047,9251047,0,0,0,0,Video Players & Editors,FALSE,TRUE,,TRUE
9241422,9241422,0,0,0,0,Casual,FALSE,TRUE,FALSE,TRUE
9240875,4002753,0.764158032,0,0,0,Travel & Local,FALSE,TRUE,FALSE,TRUE
9220196,9220196,0,12167.89,12167.89,0,Puzzle,TRUE,TRUE,,TRUE
9217531,-3836648,-0.293901899,32377.62,8979.66,0.383779612,Photography,TRUE,TRUE,FALSE,TRUE
9199543,9125742,123.6533651,0,0,0,Action,FALSE,TRUE,FALSE,TRUE
9192578,8725998,18.70204038,51449962.47,49687939.98,28.19937899,Role Playing,TRUE,TRUE,FALSE,TRUE
9192315,-4144244,-0.310743123,0,0,0,Arcade,FALSE,FALSE,FALSE,TRUE
9188702,5159227,1.280372009,39965.93,27674.7,2.251581005,Weather,TRUE,TRUE,FALSE,TRUE
9182014,-1176417,-0.113570965,0,0,0,News & Magazines,FALSE,TRUE,FALSE,TRUE
9177197,-4768060,-0.341912666,1541399.67,166229.21,0.120878985,Business,TRUE,TRUE,FALSE,TRUE
9171372,-3190559,-0.258095519,2221109.77,222079.22,0.11109346,Racing,TRUE,TRUE,,TRUE
9167923,2873359,0.456482609,0,0,0,Productivity,FALSE,FALSE,FALSE,TRUE
9161434,6995088,3.228980043,0,0,0,Communication,FALSE,TRUE,FALSE,TRUE
9141178,5763921,1.706687113,111079.79,110917.42,683.1152306,Entertainment,TRUE,FALSE,,TRUE
9137105,6341794,2.268725734,902780.79,803304.43,8.075329958,Puzzle,TRUE,TRUE,FALSE,TRUE
9136904,-3001881,-0.247296661,6021477.95,2797371.14,0.867642204,Entertainment,FALSE,,,TRUE
9123574,-1506400,-0.141712482,3770.1,739.8,0.244134244,Music & Audio,TRUE,TRUE,FALSE,TRUE
9120598,-5249499,-0.365307137,0,0,0,Entertainment,FALSE,TRUE,FALSE,TRUE
9116221,112346,0.012477517,2097305.89,-1055745.78,-0.33483301,Action,TRUE,TRUE,FALSE,TRUE
9114104,8645747,18.45973691,495281.93,472582.91,20.81952921,Sports,TRUE,TRUE,FALSE,TRUE
9106449,8786092,27.42594044,144995.49,143826.72,123.0581894,Casual,TRUE,TRUE,,TRUE
9102364,7979651,7.107471812,0,0,0,Education,FALSE,TRUE,FALSE,TRUE
9100493,858382,0.104145892,0,0,0,Finance,FALSE,,,TRUE
9097882,9097882,0,0,0,0,Adventure,FALSE,TRUE,FALSE,TRUE
9096171,-3552365,-0.280851871,14882653.5,-7054828.52,-0.321587888,Casual,TRUE,FALSE,FALSE,TRUE
9086415,1609965,0.215338162,0,0,0,Action,FALSE,FALSE,FALSE,TRUE
9081223,-1260807,-0.121910979,0,0,0,Travel,FALSE,,,TRUE
9072013,1130406,0.142339705,0,0,0,Finance,FALSE,FALSE,FALSE,TRUE
9065517,-7905894,-0.465835987,51515.85,-19730.47,-0.276933181,Sports,TRUE,TRUE,FALSE,TRUE
9028601,9028601,0,0,0,0,Tools,FALSE,FALSE,,TRUE
9021614,2127848,0.308662638,0,0,0,Finance,FALSE,FALSE,FALSE,TRUE
9019555,1170490,0.149124768,92694.88,-4627.16,-0.047544832,Casual,TRUE,TRUE,FALSE,TRUE
9019130,9110,0.001011097,3106373.82,2266429.61,2.698309701,Action,TRUE,TRUE,FALSE,TRUE
9012161,1535258,0.205333411,68352804.38,35866367.87,1.104041308,Strategy,TRUE,TRUE,FALSE,TRUE
9009938,1031594,0.129299263,10636.03,-4192.53,-0.282733455,Communication,TRUE,FALSE,FALSE,TRUE
8997744,163191,0.018471902,0,0,0,Tools,FALSE,TRUE,FALSE,TRUE
8995005,8995005,0,243099.55,243099.55,0,Role Playing,TRUE,TRUE,,TRUE
8988037,-616735,-0.064211311,780970.64,-202216.52,-0.205674492,Adventure,TRUE,TRUE,FALSE,TRUE
8981025,8981025,0,2845.34,2845.34,0,Sports,TRUE,TRUE,FALSE,TRUE
8975098,-6925887,-0.435563394,0,0,0,Action,FALSE,FALSE,FALSE,TRUE
8968528,618729,0.074101065,0,0,0,Social,FALSE,FALSE,FALSE,TRUE
8967934,3540181,0.652236939,0,0,0,Puzzle,FALSE,TRUE,,TRUE
8956577,-4769575,-0.347480853,126412.35,-84428.92,-0.400438301,Sports,TRUE,TRUE,FALSE,TRUE
8953481,-3427870,-0.276857509,459701.5,-217787.14,-0.321462423,Racing,TRUE,TRUE,FALSE,TRUE
8952235,8546504,21.06445896,2814314.68,2772032.34,65.56005037,Action,TRUE,FALSE,,TRUE
8950029,8950029,0,0,0,0,Social,FALSE,TRUE,,TRUE
8925925,296786,0.034393466,695738.33,675312.99,33.06250912,Education,TRUE,,,TRUE
8925697,8925697,0,0,0,0,Tools,FALSE,TRUE,,TRUE
8917559,5053913,1.308068338,1496.49,419.7,0.389769593,Sports,TRUE,TRUE,,TRUE
8904341,-928522,-0.094430483,0,0,0,Communication,FALSE,FALSE,FALSE,TRUE
8904310,-3258229,-0.267890528,125538.85,-20954.05,-0.14303799,Arcade,TRUE,TRUE,FALSE,TRUE
8900854,8148873,10.83654108,438794.55,410183.17,14.33636441,Utilities,TRUE,,,TRUE
8900655,2696157,0.434548774,2602775.54,923810.46,0.550226131,Simulation,TRUE,TRUE,FALSE,TRUE
8890142,-128720,-0.014272311,0,0,0,Finance,FALSE,FALSE,FALSE,TRUE
8885990,4486325,1.019696954,21598.15,11069.13,1.051297272,Action,TRUE,TRUE,,TRUE
8881022,-32853,-0.003685603,1504265.65,468874.98,0.452848373,Photography,TRUE,TRUE,FALSE,TRUE
8880077,2374452,0.364984456,5317831.37,4173812.38,3.648376833,Productivity,TRUE,TRUE,,TRUE
8872919,-613445,-0.064665977,611858,129483.45,0.268429273,Social,TRUE,TRUE,FALSE,TRUE
8867762,-3352011,-0.274310415,19731.83,-6792.16,-0.256076103,Puzzle,TRUE,TRUE,FALSE,TRUE
8867738,-1681334,-0.159382171,25632.32,3811.32,0.174662939,Music & Audio,FALSE,TRUE,FALSE,TRUE
8865321,8865321,0,20177.09,20177.09,0,Arcade,TRUE,TRUE,FALSE,TRUE
8863351,403290,0.047669869,0,0,0,Productivity,FALSE,FALSE,,TRUE
8850677,8850677,0,0,0,0,Health & Fitness,TRUE,TRUE,,TRUE
8849599,578153,0.069897452,0,0,0,Finance,FALSE,TRUE,,TRUE
8846836,-704347,-0.073744478,3195917.36,-4776615.45,-0.599133997,Social Networking,FALSE,,,TRUE
8838346,3961490,0.812304075,20340219.53,13526992.28,1.9854016,Health & Fitness,TRUE,FALSE,FALSE,TRUE
8825058,-4493079,-0.337365429,215466239.8,-67612417.9,-0.238846752,Puzzle,TRUE,FALSE,FALSE,TRUE
8821188,-30960058,-0.778257624,18190059.6,-8043112.56,-0.306600838,Casual,TRUE,TRUE,FALSE,TRUE
8818734,46147,0.005260364,0,0,0,Communication,FALSE,FALSE,FALSE,TRUE
8815286,-3402582,-0.278492287,2583768.7,-4706882.77,-0.645605237,Racing,TRUE,FALSE,FALSE,TRUE
8813175,8813175,0,0,0,0,Personalization,TRUE,TRUE,,TRUE
8798395,-1287181,-0.127625928,0,0,0,Personalization,FALSE,TRUE,FALSE,TRUE
8772478,8246237,15.67007702,0,0,0,Entertainment,TRUE,,,TRUE
8772013,641928,0.078957108,9.48,9.48,0,Education,TRUE,FALSE,FALSE,TRUE
8748655,8646728,84.83255663,0,0,0,Personalization,FALSE,TRUE,FALSE,TRUE
8745927,8745716,41448.891,0,0,0,Action,FALSE,TRUE,,TRUE
8743901,8743901,0,0,0,0,Personalization,FALSE,TRUE,,TRUE
8739912,-2261578,-0.205570155,401411.13,-223352.08,-0.357498771,Action,FALSE,FALSE,FALSE,TRUE
8736339,8717908,473.0024415,0,0,0,Tools,FALSE,TRUE,,TRUE
8726877,-245427,-0.027353844,1686846.24,537453.92,0.467598322,Business,FALSE,FALSE,FALSE,TRUE
8720059,-493331,-0.053545004,987235.34,266458.99,0.369683314,Social,TRUE,TRUE,FALSE,TRUE
8716645,8716645,0,29877.2,29877.2,0,Simulation,TRUE,TRUE,FALSE,TRUE
8694167,1425476,0.19611179,1115487.48,-76074.59,-0.063844421,Action,TRUE,TRUE,FALSE,TRUE
8687492,-6773545,-0.438104184,23216598.19,-5077622.42,-0.179457936,Casual,TRUE,TRUE,FALSE,TRUE
8685293,1044019,0.136628918,4884.75,-2084.01,-0.299050333,Travel & Local,FALSE,FALSE,FALSE,TRUE
8684538,7748575,8.278719351,1068.86,954.46,8.343181818,Sports,TRUE,TRUE,FALSE,TRUE
8680478,1221975,0.163836496,0,0,0,Tools,FALSE,FALSE,FALSE,TRUE
8658874,-2255984,-0.206689267,2284741.89,-133944.13,-0.055378883,Racing,TRUE,TRUE,FALSE,TRUE
8649144,-8969547,-0.509092702,14559.76,-991.13,-0.063734616,Arcade,TRUE,TRUE,FALSE,TRUE
8646595,8646595,0,0,0,0,Music & Audio,TRUE,TRUE,,TRUE
8642308,4859612,1.28469536,87053.01,50481,1.380317899,Racing,TRUE,TRUE,,TRUE
8631962,-1602485,-0.156577585,0,0,0,Shopping,FALSE,FALSE,FALSE,TRUE
8629964,1445938,0.201271265,346814.19,217123.94,1.674173193,Education,TRUE,TRUE,FALSE,TRUE
8611308,-2682739,-0.237535668,0,0,0,Casual,FALSE,TRUE,,TRUE
8603013,-2135759,-0.198882982,1345629.26,245126.84,0.222740846,Social,TRUE,TRUE,FALSE,TRUE
8602627,8602627,0,0,0,0,Entertainment,FALSE,TRUE,,TRUE
8598687,4513219,1.104700612,0,0,0,Business,FALSE,FALSE,FALSE,TRUE
8597517,7790125,9.648504072,0,0,0,Educational,FALSE,TRUE,,TRUE
8597032,8596154,9790.6082,3384188.16,3384052.54,24952.45937,Strategy,TRUE,FALSE,,TRUE
8593467,5059427,1.431626976,13480.45,6768.9,1.008544971,Arcade,TRUE,TRUE,FALSE,TRUE
8590345,-1597050,-0.15676726,0,0,0,Shopping,FALSE,FALSE,FALSE,TRUE
8589997,6847391,3.929397121,0,0,0,Shopping,FALSE,FALSE,,TRUE
8583559,-606273,-0.065972153,20086.86,6158.03,0.442106767,Music & Audio,TRUE,TRUE,FALSE,TRUE
8572566,-3044554,-0.262074766,352637.98,-518028.46,-0.594979244,Puzzle,TRUE,TRUE,,TRUE
8568337,-6194546,-0.419602729,0,0,0,Photography,FALSE,TRUE,FALSE,TRUE
8567519,2705071,0.461423453,0,0,0,Health & Fitness,FALSE,FALSE,FALSE,TRUE
8554534,-772368,-0.082810777,23530.23,-9297.49,-0.283220705,Arcade,TRUE,TRUE,FALSE,TRUE
8552488,-1108048,-0.114698398,2765.64,2677.44,30.35646259,Educational,FALSE,TRUE,,TRUE
8549829,3080296,0.563173492,0,0,0,Strategy,FALSE,FALSE,FALSE,TRUE
8549663,1523594,0.21684871,0,0,0,Finance,FALSE,,,TRUE
8544259,8544259,0,0,0,0,Strategy,FALSE,TRUE,,TRUE
8543229,-6299566,-0.424419121,2280239.56,-113123.55,-0.047265519,Arcade,TRUE,TRUE,FALSE,TRUE
8540179,1485941,0.210645147,0,0,0,Casual,FALSE,TRUE,,TRUE
8526541,7947700,13.7303681,0,0,0,Action,FALSE,TRUE,FALSE,TRUE
8508822,-437317,-0.048883323,52427445.44,-16349195.46,-0.237714364,Puzzle,TRUE,TRUE,FALSE,TRUE
8496593,-4979211,-0.369492685,17771.76,-25074.65,-0.585221726,Puzzle,TRUE,TRUE,FALSE,TRUE
8494422,8494422,0,0,0,0,Casual,TRUE,TRUE,,TRUE
8478715,8197792,29.1816334,0,0,0,Finance,FALSE,FALSE,,TRUE
8458158,2730133,0.476627284,180792.51,180792.51,0,Arcade,TRUE,FALSE,,TRUE
8454205,8454205,0,0,0,0,Maps & Navigation,FALSE,TRUE,,TRUE
8449812,3100316,0.579552915,1292872.2,1145975.05,7.801206831,Productivity,TRUE,,FALSE,TRUE
8432366,7076192,5.217761143,0,0,0,Action,FALSE,TRUE,,TRUE
8426176,2338862,0.38421905,335244.54,-28024.78,-0.077146014,Racing,TRUE,TRUE,FALSE,TRUE
8415757,1847515,0.281279983,0,0,0,Tools,FALSE,TRUE,FALSE,TRUE
8413216,-4806580,-0.363589574,8595.91,-7117.43,-0.452954623,Casual,FALSE,TRUE,FALSE,TRUE
8412219,8412219,0,0,0,0,Casual,FALSE,TRUE,,TRUE
8407325,858164,0.113676738,330109.73,-15115.65,-0.043784875,Word,TRUE,TRUE,FALSE,TRUE
8406894,7282889,6.479409789,77162.14,65353.4,5.534324577,Simulation,TRUE,TRUE,,TRUE
8403090,1357172,0.192618194,1264.18,1264.18,0,Communication,TRUE,FALSE,,TRUE
8389139,-12412512,-0.596708021,15262550.26,-33174434.59,-0.684898837,Casual,TRUE,FALSE,FALSE,TRUE
8385588,-1667881,-0.165901044,8949518.79,-4712873.7,-0.344952299,Role Playing,TRUE,TRUE,FALSE,TRUE
8374163,-1011871,-0.107806023,2102075.04,2045456.69,36.12709819,Photography,TRUE,FALSE,FALSE,TRUE
8354965,3876090,0.865415981,0,0,0,Tools,FALSE,FALSE,FALSE,TRUE
8352579,1505669,0.219904891,0,0,0,Finance,FALSE,FALSE,FALSE,TRUE
8352291,-3642615,-0.303680162,23086.31,-2717.2,-0.105303503,Arcade,TRUE,TRUE,FALSE,TRUE
8351059,8351059,0,1799477.05,1799477.05,0,Entertainment,TRUE,,,TRUE
8343707,3398377,0.687189126,31982.9,7672.45,0.315602961,Arcade,TRUE,TRUE,FALSE,TRUE
8339304,8339304,0,0,0,0,Tools,FALSE,TRUE,,TRUE
8336656,1924207,0.300073654,0,0,0,Tools,FALSE,TRUE,,TRUE
8335595,8335595,0,490564.17,490564.17,0,Arcade,TRUE,TRUE,,TRUE
8327497,4446506,1.145714071,25686426.91,16302795.26,1.737365219,Entertainment,TRUE,FALSE,FALSE,TRUE
8322898,2380842,0.400676466,53058.22,26379.48,0.988782829,Productivity,TRUE,TRUE,,TRUE
8313186,-4170382,-0.334069715,1719915.34,-448.19,-0.000260521,Social,TRUE,TRUE,FALSE,TRUE
8306270,-6360181,-0.433655081,0,0,0,Arcade,FALSE,TRUE,FALSE,TRUE
8306156,3176656,0.619291549,0,0,0,Food & Drink,FALSE,FALSE,FALSE,TRUE
8305136,-4586484,-0.35577251,747951.36,-242199.4,-0.244608609,Sports,TRUE,TRUE,FALSE,TRUE
8297047,-959436,-0.103650166,0,0,0,Entertainment,FALSE,TRUE,FALSE,TRUE
8294462,-4151031,-0.333536888,10928968.38,3607817.71,0.492793807,Entertainment,FALSE,,,TRUE
8294247,2271830,0.377228943,0,0,0,Photography,FALSE,FALSE,,TRUE
8289304,1648713,0.248278052,14898.08,4976.27,0.501548609,Entertainment,TRUE,TRUE,FALSE,TRUE
8284775,5774934,2.300916273,0,0,0,Productivity,TRUE,TRUE,,TRUE
8281356,7193206,6.610491201,1081.12,1081.12,0,Simulation,TRUE,TRUE,,TRUE
8273549,-984582,-0.106347815,0,0,0,Music,FALSE,,,TRUE
8269653,8269653,0,0,0,0,Personalization,FALSE,TRUE,FALSE,TRUE
8266386,8266386,0,56957.42,56957.42,0,Sports,TRUE,TRUE,,TRUE
8264462,-13899044,-0.627113959,400.22,-6.73,-0.016537658,Personalization,TRUE,TRUE,FALSE,TRUE
8259053,-7207538,-0.466006892,52659.82,6148.08,0.132183401,Social,FALSE,TRUE,FALSE,TRUE
8252437,4599900,1.259371226,1896.62,1705.96,8.947655512,Action,TRUE,TRUE,FALSE,TRUE
8224410,2878836,0.53854572,0,0,0,Tools,FALSE,FALSE,,TRUE
8219322,2402982,0.413143317,0,0,0,Shopping,FALSE,FALSE,FALSE,TRUE
8215875,2732205,0.498243877,379.75,99.16,0.353398197,Simulation,TRUE,TRUE,FALSE,TRUE
8198634,46905,0.005753994,0,0,0,Health & Fitness,FALSE,TRUE,,TRUE
8192758,2130196,0.351368943,7765.52,7765.52,0,Communication,TRUE,TRUE,FALSE,TRUE
8190985,-2864119,-0.259076622,0,0,0,Libraries & Demo,FALSE,FALSE,FALSE,TRUE
8180026,5019895,1.588508514,0,0,0,Tools,FALSE,FALSE,,TRUE
8177600,-16305317,-0.665987513,379760.67,-474838.14,-0.555626961,Communication,TRUE,TRUE,FALSE,TRUE
8175650,8141853,240.9046069,433806.86,433476.69,1312.88939,Sports,TRUE,TRUE,,TRUE
8173304,2002795,0.324575331,0,0,0,Travel & Local,FALSE,TRUE,FALSE,TRUE
8167070,676264,0.090279204,1562404.23,388538.08,0.330990105,Casino,TRUE,TRUE,FALSE,TRUE
8160402,7498430,11.32741264,0,0,0,Tools,FALSE,TRUE,,TRUE
8156368,8156368,0,0,0,0,Photography,FALSE,TRUE,,TRUE
8145773,8145773,0,0,0,0,Tools,FALSE,TRUE,,TRUE
8145504,1396502,0.206919779,17319369.85,13370408.62,3.385803973,Action,TRUE,FALSE,FALSE,TRUE
8144335,855476,0.117367615,9.17,9.17,0,Entertainment,TRUE,FALSE,FALSE,TRUE
8141328,-11439262,-0.584214367,16300611.74,-4376914.71,-0.211674966,Action,TRUE,TRUE,FALSE,TRUE
8135593,-6247379,-0.434359394,130325.96,-39411.31,-0.232190078,Racing,TRUE,TRUE,FALSE,TRUE
8128671,-43700911,-0.843165415,0,0,0,Adventure,FALSE,FALSE,FALSE,TRUE
8127843,-1802086,-0.18148025,2182968.42,986523.31,0.824545398,Music & Audio,TRUE,TRUE,FALSE,TRUE
8123895,3335847,0.696702915,78078.17,1556.67,0.02034291,Casual,TRUE,TRUE,,TRUE
8119015,4051892,0.996255092,0,0,0,Shopping,FALSE,TRUE,FALSE,TRUE
8118011,8118011,0,38965.96,38965.96,0,Racing,TRUE,TRUE,,TRUE
8117088,3055232,0.603579399,55898.27,15600.22,0.387120965,Arcade,TRUE,TRUE,FALSE,TRUE
8116385,3699236,0.83747141,134939.54,-53414.46,-0.283585483,Arcade,TRUE,TRUE,,TRUE
8104392,6486302,4.008616332,48753.11,38383.16,3.701383324,Racing,TRUE,TRUE,FALSE,TRUE
8104124,-103625,-0.012625264,0,0,0,Tools,FALSE,TRUE,FALSE,TRUE
8099027,-652910,-0.074601771,3227584.46,-72979.41,-0.022111195,Strategy,TRUE,TRUE,FALSE,TRUE
8095811,5364583,1.964165203,0,0,0,Photography,FALSE,FALSE,FALSE,TRUE
8091371,-1753111,-0.178080573,0,0,0,Maps & Navigation,FALSE,TRUE,FALSE,TRUE
8086760,8086760,0,13390.36,13390.36,0,Arcade,TRUE,TRUE,,TRUE
8086732,-135974,-0.016536405,12642457.11,9707553.37,3.307622406,Role Playing,TRUE,FALSE,FALSE,TRUE
8078354,7560321,14.59428453,24236.22,24236.22,0,Health & Fitness,TRUE,TRUE,,TRUE
8068176,-817777,-0.092030309,1818038.03,1433704.85,3.730369702,Entertainment,TRUE,,,TRUE
8057679,8057679,0,31658.64,31658.64,0,Arcade,TRUE,TRUE,,TRUE
8054276,3118717,0.63188729,0,0,0,Tools,FALSE,TRUE,,TRUE
8040320,8040320,0,1569845.46,1569845.46,0,Action,TRUE,TRUE,,TRUE
8038073,-2127327,-0.209271352,0,0,0,Simulation,FALSE,TRUE,,TRUE
8028965,661629,0.089805732,0,0,0,Finance,FALSE,FALSE,FALSE,TRUE
8025879,8025879,0,785.84,785.84,0,Photography,TRUE,TRUE,,TRUE
8025050,5909694,2.793711319,96668.44,65790.93,2.130707107,Casual,TRUE,TRUE,FALSE,TRUE
8024903,2478950,0.446983593,2416581.16,-140986.47,-0.055125217,Travel & Local,TRUE,TRUE,FALSE,TRUE
8018665,4115668,1.054489153,0,0,0,Casual,FALSE,TRUE,,TRUE
8017854,-5830398,-0.421020501,20341.96,-5321.92,-0.207370047,Racing,TRUE,TRUE,,TRUE
8014976,-18206466,-0.694335041,3323.86,368.42,0.124658257,Tools,TRUE,TRUE,FALSE,TRUE
8012969,-1130081,-0.123600002,652627,-87017.53,-0.117647771,Casual,TRUE,TRUE,,TRUE
8007773,2098850,0.355200093,7503526.3,3324638.94,0.795579936,Health & Fitness,TRUE,FALSE,FALSE,TRUE
8005157,8005157,0,145936.01,145936.01,0,Racing,TRUE,TRUE,,TRUE
8004138,3082296,0.626248466,33313087.69,28612719.84,6.087336301,Lifestyle,TRUE,FALSE,FALSE,TRUE
8001852,-4881169,-0.378883881,58609.37,-4598.85,-0.072757151,Puzzle,TRUE,TRUE,FALSE,TRUE
7994302,7094056,7.880130542,0,0,0,Finance,FALSE,FALSE,FALSE,TRUE
7993935,-7063877,-0.469117094,3465064.25,-1729604.42,-0.332957601,Strategy,TRUE,TRUE,FALSE,TRUE
7993538,-3524889,-0.306021734,302443.5,18365.91,0.064651034,Arcade,TRUE,FALSE,FALSE,TRUE
7967635,7224258,9.718161848,0,0,0,Simulation,TRUE,TRUE,,TRUE
7956687,-2245111,-0.220070129,33021.89,253.21,0.007727196,Adventure,TRUE,TRUE,FALSE,TRUE
7954005,-3142620,-0.283205029,0,0,0,Arcade,FALSE,TRUE,FALSE,TRUE
7947898,-5939437,-0.427687314,0,0,0,Tools,FALSE,TRUE,FALSE,TRUE
7941491,-3712279,-0.318547474,177950.27,-35404.46,-0.165941763,Action,TRUE,TRUE,FALSE,TRUE
7939942,5176147,1.872840424,11526399.51,7672422.81,1.990780798,Health & Fitness,TRUE,FALSE,FALSE,TRUE
7936697,-5094974,-0.390968587,3921553.7,64002.89,0.016591587,Casual,TRUE,TRUE,FALSE,TRUE
7932573,992243,0.142967698,0,0,0,Tools,FALSE,FALSE,,TRUE
7931552,-18585439,-0.700887933,1153894.59,-766381.71,-0.399099708,Arcade,TRUE,TRUE,FALSE,TRUE
7930148,7930148,0,0,0,0,Photography,FALSE,TRUE,,TRUE
7928224,1059085,0.154180167,0,0,0,Travel & Local,FALSE,TRUE,,TRUE
7924755,-716101,-0.08287385,49133.22,-7016.81,-0.124965383,Simulation,TRUE,TRUE,,TRUE
7913060,7913060,0,857874.64,857874.64,0,Simulation,TRUE,TRUE,,TRUE
7912177,7888332,330.8170266,84.22,84.22,0,Action,FALSE,TRUE,,TRUE
7906680,-3884616,-0.329447755,72904.94,14003.64,0.237747554,Arcade,TRUE,TRUE,FALSE,TRUE
7905255,4920466,1.648513848,0,0,0,Utilities,FALSE,,,TRUE
7904988,7904988,0,127222.56,127222.56,0,Casual,TRUE,TRUE,,TRUE
7904504,-1664596,-0.173955335,18536.21,5803.72,0.455819718,Utilities,TRUE,,FALSE,TRUE
7900475,7900475,0,76215.37,76215.37,0,Arcade,TRUE,TRUE,,TRUE
7900113,7900113,0,36001.18,36001.18,0,Racing,FALSE,TRUE,,TRUE
7895280,1348172,0.205918705,6092.8,3017.22,0.981024717,Puzzle,TRUE,TRUE,FALSE,TRUE
7886565,-886614,-0.101059605,4045.58,4045.58,0,Weather,FALSE,,,TRUE
7885197,7885197,0,10720.65,10720.65,0,Racing,TRUE,TRUE,FALSE,TRUE
7885174,-2628714,-0.250023017,502160.09,-56167.61,-0.100599719,Action,TRUE,TRUE,FALSE,TRUE
7877102,-2190380,-0.217569796,27977.4,-15484.56,-0.356278456,Sports,TRUE,TRUE,FALSE,TRUE
7873713,-1868367,-0.191783172,3151.43,918.75,0.411500976,Simulation,TRUE,TRUE,FALSE,TRUE
7866896,858551,0.1225041,4417806.14,3277851.47,2.875422643,Entertainment,TRUE,,FALSE,TRUE
7861572,5116912,1.864315434,56234.83,54187.78,26.47115605,Arcade,TRUE,TRUE,FALSE,TRUE
7861170,3648219,0.865953342,423368.11,-302589.36,-0.41681417,Entertainment,FALSE,,FALSE,FALSE
7861113,253631,0.033339678,42642.1,14697.74,0.525964452,Puzzle,TRUE,TRUE,,TRUE
7858645,-3379641,-0.300725662,0,0,0,Trivia,FALSE,TRUE,FALSE,TRUE
7856078,-2530829,-0.243655691,0,0,0,Entertainment,FALSE,TRUE,,TRUE
7846582,320587,0.042597291,1443.52,-218.34,-0.131382908,News & Magazines,FALSE,TRUE,FALSE,TRUE
7845824,6923454,7.506156965,20820.22,17135.48,4.65039053,Puzzle,TRUE,TRUE,,TRUE
7845229,7845229,0,0,0,0,Tools,FALSE,FALSE,,TRUE
7841656,5183776,1.950342378,0,0,0,Auto & Vehicles,FALSE,FALSE,FALSE,TRUE
7834084,2561059,0.485690661,0,0,0,Video Players & Editors,FALSE,TRUE,FALSE,TRUE
7831393,-2541793,-0.245034939,214593,8961.29,0.04357932,Arcade,TRUE,TRUE,FALSE,TRUE
7828078,-500589,-0.060104336,383602.17,-449027.2,-0.539288207,Entertainment,TRUE,FALSE,FALSE,TRUE
7826543,-669463,-0.078797378,344417.56,-141882.49,-0.291759152,Casual,FALSE,TRUE,,TRUE
7821951,815875,0.116452491,1960419.27,382243.41,0.24220584,Business,TRUE,,FALSE,TRUE
7807911,1111840,0.16604364,0,0,0,Travel & Local,FALSE,FALSE,FALSE,TRUE
7803438,-3521336,-0.310940951,0,0,0,Action,FALSE,FALSE,FALSE,TRUE
7793907,833412,0.119734588,0,0,0,Food & Drink,FALSE,FALSE,FALSE,TRUE
7777894,-8944757,-0.534888697,0,0,0,Photography,FALSE,TRUE,,TRUE
7776084,7776084,0,6236573.08,6236573.08,0,Strategy,TRUE,TRUE,,TRUE
7758966,-600221,-0.071803753,0,0,0,Communication,FALSE,TRUE,FALSE,TRUE
7757928,1028091,0.152766107,0,0,0,Tools,FALSE,FALSE,FALSE,TRUE
